text,label
Tuotteen sai varattua netistä ja noutaa liikkeestä. Noudosta tuli ilmoitus ajoissa.,1
"Ostamani näytön suoja Sony Xperia XA2-puhelimeen ei asennu täydellisesti puhelimen näytön kaarevuuden vuoksi. Suojalasi jää molemmilta reunoilta irti näytöstä. Lähetin reklamaation suomenkieliseen fi.-päätteiseen sähköpostiin, vastaus oli, että 24hshopissa ei ole suomenkielistä asiakaspalvelua.",0
Miksi varastossa olevan tuotteen lähetys kestää 10 päivää?,0
Toinen tilatuista raheista rikki sekä puuttui jalka.,0
"Tilasin tosiaan New York taulun ja paketin tullessa taululla ei ollut mitään karmia, vaikka oston yhteydessä minulta kysyttiin haluanko canvas tyylisen reunan karmiin vai niin että karmi näkyy taulun takaa. Nyt olen siis viemässä taulua puusepälle joka tekee tauluun oikeanlaiset karmit. Tauluun ei myöskään ole jätetty ylimääräistä tilaa jotta voisin taulusta tehdä canvas tyylisen ja taittaa reunat karmin sivuille. Valitettavasti ensimmäinen ja viimeinen kerta kun tilaan teiltä taulun, onneksi hinta ei ollut korkea.",0
oon köyhä ja tilasin tiistaina piilolinssit kun vanhat hajosi ja nyt on mennyt viikko eikä ole vieläkään tullut itkettää,0
"Ongelmia ei ole ollut ja kaikki toimii hyvin. Asiakaspalvelusta ollaan yhteydessä sähköpostilla asiallisesti ja lähetettyihin sähköposteihin myös vastataan nopeasti. Kulut ovat myös asiallisella tasolla. Ainoa toive on, että toiminta säilyy yhtä helppona ja luotettavan sittenkin, jos bittirahan asiakasmäärä räjähtää mahdollisen bitcoinin suosion räjähdyksen mukana.",1
Olin tilannut joulukortit 1.12.2020. Tilaukseni ei oo vielä saapunut (tänään 19.12.2020)...,0
Vain harva järjestelmä toimii näin mallikkaasti ja luvatulla tavalla.,1
Kuukausi mennyt tilauksesta eikä tuotteet ole vieläkään tulleet ja asiakaspalvelusta valehdellaan.,0
"Kiitos, nopea palvelu, tuli se mitä tilasin:)",1
"Palvelu oli aktiivista ja ystävällistä, näytekappaleet tulivat nopeasti, tilausprosessi oli yksinkertainen ja toimitus vikkelä. Painatuksen ja tuotteen laatu vaikuttaa hyvältä. Kiitokset ja suositukset!",1
Vaikuttaa ihan hyvältä.,1
Kysely tuli mutta tavarat eivät ole saapuneet vielä kaksi viikkoa tilauksen jälkeen. Näyttäisi seurannan mukaan olevan vielä 1200 km päässä. Hidas toimitus.,0
"Ei ole paketti tullut vaikka piti 2-3 päivässä tulla. Lisäksi lähetetty viestin mukaan kirjeenä jolloin ei saa seurantakoodia. Aina pitäisi saada koodi!! Jos ei tule huomenna niin pakko reklamoida.... Tuli vihdoin perille n 2 viikkoa tilauksesta. Asiakaspalvelu avuliasta ja lähetetty heti tilauksen jälkeen, mutta jossain matkalla oli ongelmia.",0
kaikki on paskaa koot heittelevät kengät haisee miesten kengät on unisexei vaikkei sanota.............,0
Nopeaa ja mutkatonta,1
Toimitusaika aivan liian optimistinen,0
"Sain väärät kengät, pettynyt koko Spartoon toimintaan ja luotettavuuteen.",0
Tilaamaani tuotetta ei ole näkynyt eikä kuulunut.,0
"Toimitusehdoissa maininta, että tavarat toimittaa PostNord ei Posti. Kuitenkin toimitus Postin kautta...nyt tilaus seisoo siellä.",0
"Helppo tilaus, sopiva hinta ja todella nopea toimitus",1
Tilausta ei ole edelleenkään tullut kuuden viikon odottelun jälkeen. Rahoja ei myöskään ole viitsitty palauttaa eikä sähköposteihinkaan enää vastata. Että viimenen kerta oli täältä tilaus.,0
Nopeat vastaukset tuotetiedusteluihin. Tilattu tuote oli kuvauksen mukainen ja toimitusaikataulukin noudatti sivustolla ennustettua aikaa. Ei siis valittamista palveluun liittyen.,1
Homma toimi hyvin ja nopeasti.,1
"Aivan järkyttävää rahastusta! Pudotin auton avaimet junaan, niitä ei voi kysyä veeärrän kautta. Suomen löytötavaratsto hoitaa niitä. Puheluhinta 2,95 - 3,5 € Min, lisäksi etsimis, toimitus yms kulut, joita ei saa selville kuin lähettämällä email 7 €, sitten vasta pääsee vähän jyvälle mitä maksaa. Eli äkkiä ajateltuna 100 € tuskin riittää! Uuden avaimen saa noin 45 €, mutta auto on parkissa sen 2 vko! Hohhoijaa! Kuitenkin matkustan paljon, tämä on kiitos....",0
Palautus maksaa,0
"Tilasin tuotteen lokakuun lopussa, enkä ole sitä vieläkään saanut.",0
"Helppo nettisivu, selkeä.Toimitus tuli todella nopeasti. 5* tulisi jos pakukuski olisi ajanut ovelle. Jätin kyllä viestin jossa ohjeet. Kuski pyys kantoapua 100m päähän.",1
"Tilaaminen on kätevää, mutta toimitus ja tuotteen valmistus ajat ovat hitaita. Kolmen tuotteen tilaukseni jokainen osa valmistettiin eri päivänä ja lähetettiin erikseen, eivätkä kuvat ehtineet ajoissa perille, koska tuote valmistettiin vasta 3-4 päivää tilauksesta.",1
"Ostin nyrkkeilyhanskat ja pistarit. Rahat vietiin tililtä kyllä,mutta vain hanskat tuli.Olen yrittänyt soittaa ja laittaa sähköpostia. 48,50€ meni tililtä. Eli pistehansikkaita ei näy eikä kuulu. En koskaan enää tilaa tämän kautta. Hanskojen hinta on vain 23€. Minun kuuluu saada 25€ takaisin, Riitta Ahonen",0
Lähetys oli pahasti myöhässä eikä luvattu toimitusaika pitänyt.,0
Bitcoinit tulevat nopeasti ja palvelun käyttö on sujuvaa.,1
Todella huono asiakaspalevlu ja heitä ei saa mistään kiinni. Soitan heille ja kukaan ei vastaa ja puhelu  katkee itsestään.,0
"Kaikki sujui kuten piti ja kimppu on todella kaunis. Ainoa mitä oikeastaan lisäksi olisin kaivannut, oli nettikaupasta valittava aiheeseen sopiva kortti (en ainakaan löytänyt) kimpun seuraksi.",1
"Tilattu toimitus toimitettiin puolitoista viikkoa liian aikaisin  :) Meni ylläri pieleen. Hyvitetty, mutta ei korvaa mielipahaa ja yllärien pilalle menoa. Kukkaliike vetosi kiireeseen. Noh näitä sattuu.",0
En saanut vielä,0
Vakuutuksen ottaminen hoitui sujuvasti,1
Ei mitään tietoa kahden viikon jälkeen tilauksen statuksesta,0
Kiitos paljon,1
Tilatut tuotteet nopeasti perillä. Ei miinuksia.,1
Suosittelen teitä jos joku asiasta kysyy,1
"Hei,Tilasin putket 21.2.20 ja vieläkin odottelen niiden saapumista. Ovat jostain kumman syystä jumissa Kuopiossa n. 100 kilometrin päässä kotoani.",0
Tilausten uusiminen todella helppoa. Tilatut tuotteet saapuu nopeasti ja varmasti löytyy mitä on etsimässäkin. Edullinen paikka,1
Kaikki on tullut ajallaan!,1
Tämä paita minkä minä tilasin on todella hyvä ja sellainen kuin odotinkin paketti saapui melko nopeasti:),1
Ok tuote hyvä,1
"Yksi tuotteista oli väärä (en tiedä oliko kyseinen tuote loppu ja laitettu vastaava tilalle, vai oliko kyseessä vain virhe). Tuote oli meille kuitenkin mieleinen, joten se ei haitannut. Muuten kaikki toimi moitteettomasti ja tilaus tuli nopeasti ja oli helppo noutaa. Paketin koko tosin ihmetytti, sillä puolet pahvilaatikosta oli tyhjää täynnä, logistisesti ei ehkä mitenkään kaikkein järkevin ratkaisu... T. entinen varastotyöntekijä ;)",1
"Kiitos viime toimituksesta ; Fox-crossi/enduro-housut , tarjousnurkasta.Ke aikana tilasin ja housut olivat jo La IP käytössä , voiko enään nopeammin saada mitään tavaraa , netistä !Pitäkää aina valikoimanne yhtä korkealaatuisena , kuin tähänkin asti !Tarjouksia on mukava saada , ja niihin kannaattaa reagoida pikaisesti,kun vielä kaikkia kokoja on jälellä , valikoimassa . No ei hätää , ilmainen vaihto onistuu mikäli kokovalinta ei ensikeralla osu nappiin !Mielestäni parhaiten toimiva ja nopein verkkokauppa . Verrateen esim.e-bayhin , josta olen tehnyt noin sata ostosta, viimeisen 3 den vuoden kuluessa !  Saa aina lähettää kampanjapostia. Reagoin siihen usein !",1
"Odotin tilausta yli kuukauden, mikä verkkokauppaan keskittyvältä yritykseltä tällaisena verkkokaupan nousukautena on uskomattoman surkea suoritus. Ok, ostin sohvan, mutta täysin standardituotteen valmiina varastolta, joten valmistusaika ei ainakaan toimituksen hitauteen ollut syynä.Tällä kokemuksella saa Kodin1 ainakin omasta mielestäni seurata ihan rauhassa entisen emoyhtiönsä jälkiä ulos markkinoilta.Asiakaspalvelu oli kyllä ihanaa ja ystävällistä, mutta onnistuneessa verkko-ostokokemuksessa sen kanssa ei olisi ollut tarvetta asioida.",0
"Ei mitään valittamista, kaikki sujui todella hyvin tilauksen kanssa. Löysin kengät joita olen etsinyt pitkään muualta, ja vielä hyvään hintaan. Nettisivut olivat selkeät ja netin kautta maksaminen helppoa. Tilaus tuli perille luvatussa ajassa, hyvin pakattuna ja kengät ovat täydelliset! Voin lämpimästi suositella kaikille :)",1
Palautus on todella tehty asiakkaalle vaikeaksi.,0
"Heti aluksi teille suurkiitokset erinomaisen laitteen saamiseksi kuluttajille!Meidän pihan kesämökin haju oli aina talven jälkeen ollut tunkkainen.Nyt olemme  4 kertaa käyttäneet laitetta aina 2 tuntia kerrallaan.Tunkkainen haju on poistunut kokonaan,eikä yövaatteissa ole enää hajuja.Joten olemme erittäin tyytyväisiä Otsoni puhdistajaanne.",1
Asiakaspalvelu toiii ok mutta paketin toimitus Malmöstä Helsinkiin kestää kauemmin kuin paketti Australiaan!,0
mikä jottei edullisempikin kävisi,1
Nopea toimitus ja tuote sitä mitä luvattiin.,1
Tilaisin täältä uudelleenkin. : ),1
Hävytöntä toimintaa. Huhtikuun Sisilian matkarahat edelleenkin saamatta kokonaissumma on noin 4 600 euroa (kuusi henkeä).Luvattu useaan kertaan maksaa. Ensimmäinen lupaus oli huhtikuun loppu. Nyt eletään heinäkuun loppua ja rahoja ei näy. Ovat pyytäneet meitä soittamaan suoraan hotellille ja Lufthansalle. Molemmat sanoivat että Travellinkiin pitää olla yhteydessä ja he maksavat korvaukset. Rahat hotellin osalta ovat ainakin olleet jo pitkään Travellinkillä mutta he toitottavat vaan että se on finansipuolen käsittelyssä ja he suorittavat palautukset asiakkaille. Tätä on kestänyt jo useita viikkoja.Nyt taas venkoillaan ja puhelinsoittoihin ei vastata. Rikosilmoituksen kautta kait pitää hoitaa tää juttu. Oikeuden päätöksellä asian vienti loppuun asti jolloin travellink joutuu maksamaan sievoisen summan lisää tai sitten hakeutumaan konkurssiin.,0
Olen jo kaksi kertaa irtisanonut uutiskirjeenne ja vielä tulee kuitenkin roskapostia,0
"Tilasin ompelutöitä varten toistamiseen omalla ""nimellä"" kustomoituja lappuja. Olen edelleen tosi tyytyväinen laatuun ja toimitukseen. Suosittelen!",1
Sivuihin jäänyt tyhjiä kirjoituskohtia olisi pitänyt poistaa yrityksen puolesta jos tyhjä luukku on peittänyt kuvaa häiritsevästi.,0
"Kaikki meni niin kuin luvattu myyntiehdoissa,nope toimitus",1
"ok, hyvä kaikki toimii.",1
"tota tota, ku tilasin pajeron uusi startti moottori se startin solenointi löystyy ihan itestään ja sit jouduin ottaa koko startin irti ja sit iskumeisselillä ja erikoisliimalla ja tietenkin uudet ruuvit ku ruuvitki piruvieköö tippuivat... siis oikeesti, jos et otlette hyvä yritys sit maksatte mulle tosta jotain hyvitystä, olin ihan kaverin hallissa kenellä on autosähkökorjaamo ja on kuittiakin olemassa !!! prkl...",0
"En ole koskaan ollut näin raivoissani saamastani palvelusta. Paketin toimitus 25km päästä kesti 4 päivää koska kuski kirjasi käyntejä valheellisesti ja oletti ettei osoitteessa olla kotona ja jätti käymättä. Jos lupaavat toimittaa klo 8-16 välillä, niin eivät pidä lupaustaan. Paketin perään joutui kyselemään lukuisia kertoja. Jospa vaikka aloittaisitte oikean informaation antamisesta niin ei asiakkaiden tarvitsisi olla yhteydessä teidän surulliseen asiakaspalveluun. Antakaa jakelijoille puhelimet. Asia ei tule kuntoon jos asiakaspalvelu ei oikeastaan ole perillä mistään. Yhden paketin toimitus voi tarvita kymmeniä yhteydenottoja heihin.",0
"Lensonin kautta jo vuosia piilolinssejä tilanneella ei ole jäänyt karvas maku suuhun, tuotteiden valinta ja sivujen yleiskuvaa helppo ymmärtää.",1
"Tilauksen yhteydessä pitäisi mielestäni kirjoittaa sähköpostiosoite 2 kertaa.  Minulle sattui niin, että antamassani e-mail- osoitteessa oli yksi kirjain jäänyt pois. Tilaus piti perua. Odotin rahan palautusta viikkoja, kunnes älysin soittaa Klarnaan, johon piti täyttää lomake rahan saamiseksi. Jos e-mail - osoite annetaan 2 kertaa, vähenee virhelyöntien aiheuttama haitta huomattavasti.",0
Nopea toimitus,1
"Itse tilaaminen oli helppoa yms. Ups:n kanssa homma ei mennyt ihan maaliin. Ennakkoon ei tullut soittoa, asiakaspalvelu ei vastannut puhelimeen, nettisivuilla ei päässyt muokkaamaan tilauksen tietoja jonkin virheen vuoksi.",1
toimitus kesti tilaus pv./lähetys keskiviikko perillä seuraava viikko torstai seranta toimi kolme viimeistä päivää luvattua ensitilaajan alennuskoodille ei tilauksessa paikkaa koitan välttää asiointia.,0
Maksaminen onnistuu vain suoraan pankintililtä. Täysin surkea asiakaspalvelu!!,0
"Jos haluaa mennä ennen vahvistusta takaisinpäin korjaamaan tai muutamaan jotakin tietoa, sitä ei voi tehdä. Kokeilin esim muuttaa puh nroa niin ei pystynyt. En myöskään saanut lentolippuja sähköpostiini vaikka maksoin lennot. Piti laittaan seuraana päivänä asiakaspalveluun viestiä ja pyytää lähettämään. Kaikenlisäksi, huolimatta siitä että et vahvistaisi omaa varausta, vaan viime hetkellä päädyt olla tekemättä varausta, varauksesi jää roikkumaan etkä voi mennä enää uudestaan ja tehdä kokonaan uutta varausta koska se on lukinnut varaukseen jo sähköpostisi... Paljon eri lentovaraus sovelluksia käyttäneenä tämä on kaukana toimivasta, ja erittäin epälooginen ja kankea.",0
En edelleenkään ole saanut tilaamaani ja maksamaani tuotetta!,0
Helppo ja nopea osto,1
"2 viikkoa kulunut, eikä tuotteita näy vieläkään !!!",0
Nettikäyttö yksinkertaista ja palautus mahdollisuus tehty todella helpoksi.,1
"En voi olla tyytyväinen, kun en vielä edes ole vastaanottanut ostamaani ja maksamani tuotetta. Nyt on aikaa kulunut kolme viikkoa.",0
Aivan loistava sovellus. Olen käyttänyt vuosia ja tästä on ollut iso apu monissa tilanteissa. Syvyyskartat on meillä paljon käytettyjä. Monipuolinen tarkat kartat ja muutenkin todella hyödyllinen sovellus. Ylläpidolle iso kiitos ongelma tilanteen ratkaisussa.,1
Hieman mysteeri missä lähetys viipyy,0
"VÄLTTÄKÄÄ !!Ensimmäinen ja viimeinen ostos samassa paketissa. Toimitusaika todella pitkä. Tilauksesta puuttui tavaraa. Asiakaspalvelu on yrittänyt selvittää omalta varastoltaan puuttuvan osan tarinaa tätä kirjoittaessa nyt kahdeksatta työpäivää saamatta vastausta. Yleensä nämä hoituu soittamalla ja heti mutta tässä firmassa varasto/logistiikkapuolella ei ole puhelinta asiakaspalvelun mukaan, vaan hän joutuu laittamaan viestin ja odottamaan, yleensä useita työpäiviä ennenkuin saa vastauksen. Esimerkkitapauksessa viikko ei riitä.Normaalisti soitetaan, todetaan tilanne, lähetetään puuttuva osa 2 työpäivän postituksena ja pahoitellaan tapahtunutta. Mutta ei tässä firmassa.Eli pitkä toimitusaika ja jos ongelmia tulee niin niiden hoitaminen on ala-arvoista. Nyt kun tämä selvitys venyy jo toiselle viikolle niin asiakaspalvelusta sähköposteihin ei enää vastata ollenkaan.Jos siis tilaan täältä jotain ja kohtaat minkäänlaista ongelmaa niin yllä kuvattu toimintatapa kohdistuu myös sinuun",0
Ostin 4 kpl:tta Ling Long greenmax rengasta ja 1 renkaista ei tasapainottunut vanteelle. Laitoin web-sivun kautta reklamaation englanniksi ja suomeksi ja pariin päivään en ole saanut vastausta. Odotellaan vielä.... Kyseisellä puljulla ei löydy puhelinnumeroa mihin voisi soittaa. Toimitus oli nopeaa joten siitä 2 tähteä!,0
Nopea toiminta,1
Hyvin onnistunut kauppa. Kiitokset siitä!! ja suklaasta👌👍😊,1
"Tässä yrityksessä ei ole kaikki asiat kohdallaan. Älkää missään nimessä käyttäkö, jos haluatte paketin kohtuullisessa ajassa perille. Jos olisin yrityksen johdossa tai jopa omistaja, olisin erittäin huolestunut ja tekisin asialle jotakin. Mutta kohtahan tuo on myöhäistä. Negatiivinen palaute leviää paljon nopeammin kuin positiivinen. Tilasin paketin ruotsin Malmöstä kotiin toimitettuna Espooseen. Toimitus kesti päivän vajaa kaksi viikkoa. 6 kertaa isompi paketti tuli samaan aikaan saksasta vajaassa viikossa postin toimittamana.Postnordin seurannasta näin, että paketti oli tullut Suomeen vähän yli viikon reissanneena. Ensimmäinen lupaus oli, että se toimitetaan perjantaina. Ei tullut. Maanantaina kyselin paketin kohtaloa. Se oli hukassa. Tiistaina se oli löytynyt. Kuski tuli pihaan paketin kanssa, mutta oli viemässä jo takaisin autoon kun kukaan ei ollut kuittaamassa. Poika oli onneksi herännyt kuittaamaan, vaikka paketissa luki isolla ""EI TARVITSE KUITTAUSTA"" .Asiakaspalvelu lupaa, lupaa ja lupaa, jonka jälkeen selvitellään. En käytä enää IKINÄ.",0
"Valitettavasti kuvien laatu oli pettymys. Kuvat olivat kyllä hyvälaatuisia, kunnon kameralla otettuja. Joulukorteissa kuvat olivat hieman epäselviä.",0
"Edullinen hinta, suht nopeasti saapui toimitus lähipostiin ja hyväksyttävästi pakattu myös.",1
"Asiakas ei ole teille kovinkaan tärkeä. Kun maanantaina joutuu jättämään soittopyynnön laskuselvitystä varten, tänään torstaina ei ole kukaan vielä soittanut. Olen tässä välissä asiaa jo kahdesti tiedustellut.",0
Tilattua tuotetta ei toimitettu vaikka vastaavakin äänenvaimennin olisi ollut 5e kalliimpana hyllyssä. Miksi yleensäkin myydään tuotetta jota ei ole mutta saldo näyttää olevan hyllyssä??!!Auto10 koodilla olisin saanut jos tämä äänenvaimennin olisi toimitettu alennusta n 16e kaikiineen yhteensä muiden tilaamieni tuotteiden kanssa.Äänenvaimennin jätettiin toimittamatta eikä korvaavaa 5e kalliimpaa edes ehdotettu mukaan jolloin sain alennusta n. 8e. Jos olisin valinnut koodin toimitus100 olisin tuolloin saanut 10.95e alennuksen. Jälleen minulle tappiota n 3e. Palautin koko tilauksen ja tilaan jatkossa muualta.Kiitos ja näkemiin,0
"Tein tilaukseni 16.12.2012 ja minulle luvattiin kotiinkuljetus kahdeksassa arkipäivässä. Nyt, yli kahden viikon päästä 2.1.2013 tilaukseni ei vieläkään ole saapunut perille. En ole saanut missään vaiheessa pahoitteluja tai lisätietoja tilaukseni viivästymisestä tai sen syistä.",0
"Hinnat toki halvat, mutta laatu niin huono, ettei ole rahansäästön arvoista. Itse asiassa tuli kalliimmaksi, koska kuvat ja julisteet piti teettää uudestaan valokuvausliikkeessä. En kokeile toista kertaa.",0
Homma pelaa todella hienosti,1
Kiitos nopeasta ja hyvästä palvelusta.,1
Eno jätti paketin lähetetettäväksi suomeen ja se lähtikin liikkeelle ja toimitettiin takaisin samaan paikkaan. Nyt on mennyt jo 5 pvä. Ja ties kuinka kauan täytyy vielä odottaa. Olis pitäny lähtee ite hakemaan se!,0
Kaikki on toiminut sujuvasti ja vaivattomasti. Voin suositella! :),1
Kaikki sujui vaivattomasti ja täsmällisesti.,1
"kuvat oli helppo ladata sivustolle ja positiivista oli myös että kuvasuhteita ei venytettty, kuvia tuli siis muutamissa eri koissa :-)",1
"Nopea toimitus, Olin tyytyväinen tuotteeseen.",1
Helppo palvelu,1
"En koskaan saanut laskua Hammasvalkaisu.fi:ltä. Lopulta soitin heille, ja he ohjasivat minut kirjautumaan Klarnaan. Sieltä löysin laskuni, jonka maksoin tietenkin hieman myöhässä. Nyt sain spostiini viestin Klarnalta, josta löytyi muistutusmaksu -lasku. En saanut koskaan muistutusta.",0
"Kiitos, vaivaisenluun oikojat auttaa kävellessä tosi paljon.",1
"Olen tilannut smartphotolta kuvia muutaman vuoden ajan. Tilaus on toimitettu aina nopeasti ja olen ollut tyytyväinen kaikkeen. Ainoastaan yhdessä valokuvakirjassa oli pieni painovirhe, mutta asiakaspalvelun kautta sain piakkoin uuden kirjan tilalle. Kaikki valokuvat ovat olleet moitteettomia, kuvakirjat hyvälaatuisia ja tarrat kivoja. Äitienpäivälahjaksi tilattu mukikin oli ihana!  Smartbonus tulee neljä kertaa vuodessa ja aina tulee tilattua kuvia. Tykkään!",1
Verkkokauppa on hyvin organisoitu. Merkki ja mallikohtaiset suositusehdotuskset ovat käyttökelpoisia rengashankinnoissa. Ehdotusta voi muutta esim. nopeusluokan suhteen. Ehdotusten tai muun valinnan kautta helppo edetä ostamaan ja maksamaan. Toimitus sujui odotusten mukaisesti eli muutamassa päivässä.,1
Vanhan kullan vaihto hoitui nopeasti ja ilman ongelmia. Helppoa ja kätevää.,1
"Kolmet oharit kotiinkuljetuksessa kolmen päivän sisään, joista kahdet tänään (käsketty päivystää 8-16 sekä 1630-21). Ei mitään ilmoitusta myöhästymisestä jos ei itse kysele perään, siirretään pahoittelematta toimitusta myöhemmäksi eikä tulla siltikään paikalle. Miksi ei suosiolla sovita muutaman päivän päähän jos on ruuhkaa, vai onko ajankäytön hallinnassa ongelmia? Halvemmaksi tulee ajaa taksilla hakemaan pakettia.",0
"Maksun välitys pankkitililtä myyjälle kesti 6 vrk. Raha lähti heti tililtä, mutta matka Saksaan kesti sen 6 vuorokautta. Myyjän mukaan raha ei ollut tullut heille.",0
Tuote oli hyvä ja vastasi tuotetekstiä.Toimitus oli nopea.,1
"Kadunvarsitoimitus isossa ja painavassa tuotteessa on aivan järjetöntä. Kantamaan tarvittiin kolme, ja silti kantamisen seurauksena tuli kovat selkäkivut. Lisäksi takuuvaihto ei sujunut, niin kuin oletin. Kodin1 hoiti hommansa vain uuden sohvan lähettämisen osalta, mutta siinäkin kadunvarsitoimitus ja vanhan sohvan kadunvarsihaku, eli asiakkaalle tulee turhaa, itsestä riippumatonta lisävaivaa, eikä sitä hyvitetä mitenkään niin kuin monissa muissa kaupoissa. Muualta olemme saaneet ilmaisen kotiinkuljetuksen vaihtotuotteelle ja samalla vanha tuote on haettu pois. Todella huonoa palvelua. Ok, tilausehdoissa hyväksyimme kadunvarsitoimituksen, kun ei ollut muuta tarjolla. Emme kuitenkaan olettaneet, että se toimitetaan lähimmän autotien varteen, eikä pihatien varteen, ja varsinkin tämä takuuvaihto kyrsii. Emme koskaan enää osta Kodin1 kaupasta mitään, ainakaan isompaa.",0
Sain juuri sellaiset tuotteet kuin olin tilannut.,1
en ole saanut maksettuja/tilattuja tuotteitani enkä myöskään viestejä miksi/missä tilaukseni on.,0
Monipuolinen ja kattava valikoima,1
"Paketin toimitusaika piti olla tilauksesta 2-3 päivää, kestikin yli kaksi viikkoa. Osalla oli kiire, koska auto piti katsastaa. Sähköpostiviesteihin ei vastata, ainoa tapa saada yhteyttä on soittaa ja jonottaa asiakaspalveluun tai jättää soittopyyntö. Jos luvataan tietty toimitusaika niin siinä pitäisi pystyä pysymään. Sama ongelma kun tilasin toisen paketin, viikko kulunut ja tilauksen statuksesta ei mitään tietoa. Taas soittoa asiakaspalveluun.. huoh.. Jos ei olisi ollut edullisin hinta niin olisin tilannut muualta. Jatkossa haen lähimmästä varaosaliikkeestä, mikäli hinnassa ei suurta eroa.",0
"Asiakaspalvelu on kiinni.Tilaus odottanut 8 päivää,että joku viitsisi pakata ja lähettää tuotteet. Tilaus maksettu tilatessa.",0
"Renkaat oli hyvällä paistoleimalla, toimitus otti 9 päivää. Hinta myös aivan OK ja tilaus helppoa.",1
"Helppo tilata. Ihanat kristalliset kynttiläjalat, tilasin kaikki kolme kokoa, edulliset ja kauniit. Nopea toimitus, hyvin pakattu lähetys. Voiko enempää toivoa?!",1
Aikaisemmin tilattu paketti ei ole vieläkään tullut,0
"Uskomattoman hidas toimitus, enkä ole saanut asiakaspalveluun yhteyttä.",0
"4 tähteä - olis tullut viis tähteä jos olisitte pystyneet yhdistämään tilaukseni( kaksi erillistä tilausta parin tunnin sisällä ).ymmärrän toki että kaikki tehään nykyään automaattisesti koneilla,ja se menee niin, mutta koneitten on silti palveltava meitä eikä me koneita.joskus automaation vois ohittaakin....",1
"Suoritin oston ja maksoin,jostain syystä eivät saaneet  selville ja odottivat passiivisesti että maksu ilmestyisi. Lienee selvää että ostaja haluaa  tavaran ja  olisi  mielekästä kysyä missä maksu viipyy.  Sitten vielä ei ollut paria samalle merkille iskunvaimentajaa ja  viipyivät etsiessään sitä. Oli peruutettava  puolet ostosta ja otettava toisen merkin vaimentaja joka tuplasi  kumien oston jotka menevät parittain. Melkoinen sekaannus. Mietin voinko jatkaa asiakkaana",0
"Tilaukseni lähti varastolta 16.5, enkä ole vielä tähän päivään mennessä 29.5 saanut minkäänlaista tietoa milloin tilaukseni toimitetaan. Aspassa sanottiin, että asia selvitetään as soon as possible, mutta minuun ei ole vieläkään oltu yhteydessä. Tilaukseni saapunut dhl trackerin mukaan Turkuun 25.5. Miten voi olla toimitus näin uskomattoman hidasta?",0
"OdotustaTilasin tästä puljusta bluetooth-sovittimen, ja se oli mukamas lähetetty muutaman päivän kuluttua tulemaan kirjepostina. Miten kirje voi viipyä viikkoja matkallaan? Vaikka olisi lähetetty Ruotsista, pääpaikalta? En kyllä tarvitse odotella täältä enää mitään, kun en tilaa täältä enää mitään!",0
"Todella  hidasta toimintaa. Torstai-aamuna lähetin pakettini. Maanantai aamuna lähetys oli kuitattu vastaanotetuksi, eikä vielä  keskiviikko iltapäivänä ollut perillä Kultapisteessä. Kun sitten keskiviikkona soitin asiakaspalveluun, siellä kerrottiin että paketti on yhä turva-autossa. Kuljetus turva-autossa kesti siis 3 päivää. Asiakaspalvelupuhelimeenkin joutui jonottamaan tosi pitkään. Kulta-esineistäni sain ihan surkean hinnan. Noin puolet siitä, mitä nettisivuilla mainostetaan eikä minkäänlaista erittelyä  tullut.",0
"Nopeeta toimintaa ja kaikki suju kuten luvattiin. Rahat tuli samana päivänä hinta-arvioinnin saamisesta, vaikka eri pankki käytössä.",1
"Hinta oli edullinen ja tilauksen tekeminen sujui vaivattomasti. Tilaus käsiteltiin nopeasti ja lasit lähtivät matkaan heti seuraavana päivänä. Ainoa negatiivinen puoli on toimitus Upsin välityksellä. Ups ei välitä yhtään siitä, onko asiakas kotona toimitusajankohtana eivätkä he ilmoita etukäteen olevansa tulossa. Koko päivän kyttääminen ei ole työssäkäyvälle ole ratkaisu. Onneksi sain sovittua toimituksen työpaikalle. Postikin on huomattavasti joustavampi toimitusajoissa.",1
jos maksan luottokortilla ja klarnalla menee 3 pvää saada ilmoitus maksusta.  pidän hitaana.  vaikuttanee myös ostoksen saapumiseen vaikka mitään en klarnalta ostanut. vaan xxl,0
erinomainen ja jännittävä kirja,1
selkeät sivustot,1
Tilauksella kestää tulla ja viesteihin ei vastata,0
toimi hyvin.,1
Toisesta kirjasta jäi pois tervehdyssanat etusivulta,0
Paljon puutteita ja epäselvyyksiä kommunikaatiossa sekä hidas toimitus useissa erissä.,0
"Vaikka ensimmäisessä vaiheessa valitset tietyn lennon, et voi olla viime kädessä ja viimeisessä vaiheessa enää 100% varma, että maksat ko. lennon, koska systeemi tarjoaa valinnastasi huolimatta myös muita vaihtoehtoja matkan varrella, ja jos esim. mobiililla varaa, saa valintojen kanssa olla supertarkkana. Vaikka huomaat virheesi heti, sen korjaus EI enää onnistu, eli asiakaspalvelu ei sinua auta, vaikka järjestelmä mahdollistaa virheen, kun viimeisissä vaiheissa näkyvissä sivun laidassa on vain lentopäivä, ei kellonajat, joten saatatkin olla maksamassa väärää lentoa. Erittäin ikävää.",0
"Luvataan nopeaa toimitusta, kaikkea muuta, liian hidas postitus, lasku tuli heti seuraavana päivänä paketti kesti 13vrk.syy on postin, luottamus meni. Ei kannata tilata jos aikoo lahjoja tilata ajoissa!!!",0
